AFE_REG_6D_Time,AFE_REG_6D_Value,ECG_Time,ECG_Value,ECG_RAW_Time,ECG_RAW_Value,TIA1-3_Time,TIA1-3_Value,TIA1-3_RAW_Time,TIA1-3_RAW_Value
0.117,10.0,0.468,-0.0012382507324218749,0.468,16775052.0,4.68,-0.47198925018310545,4.68,15952355.0,
0.1175,10.0,0.47,-0.004216575622558593,0.47,16769847.0,4.7,-0.46892223358154295,4.7,15957715.0,
0.118,10.0,0.472,-0.006168937683105468,0.472,16766435.0,4.72,-0.46557655334472653,4.72,15963562.0,
0.1185,10.0,0.474,-0.0139068603515625,0.474,16752912.0,4.74,-0.462919807434082,4.74,15968205.0,
0.119,10.0,0.476,-0.01875457763671875,0.476,16744440.0,4.76,-0.4604215621948242,4.76,15972571.0,
0.1195,10.0,0.478,-0.015364837646484374,0.478,16750364.0,4.78,-0.45870094299316405,4.78,15975578.0,
0.12,10.0,0.48,-0.003073310852050781,0.48,16771845.0,4.8,-0.45734252929687497,4.8,15977952.0,
0.1205,10.0,0.482,0.0033222198486328124,0.482,5806.0,4.82,-0.45571002960205076,4.82,15980805.0,
0.121,10.0,0.484,0.0006191253662109374,0.484,1082.0,4.84,-0.45370502471923824,4.84,15984309.0,
0.1215,10.0,0.486,-0.0035871505737304684,0.486,16770947.0,4.86,-0.45160388946533203,4.86,15987981.0,
0.122,10.0,0.488,-0.0034761428833007812,0.488,16771141.0,4.88,-0.4492172241210937,4.88,15992152.0,
0.1225,10.0,0.49,-0.011857223510742186,0.49,16756494.0,4.9,-0.44594135284423825,4.9,15997877.0,
0.123,10.0,0.492,-0.015358543395996092,0.492,16750375.0,4.92,-0.44276905059814453,4.92,16003421.0,
0.1235,10.0,0.494,-0.016975593566894532,0.494,16747549.0,4.94,-0.43953895568847656,4.94,16009066.0,
0.124,10.0,0.496,-0.005515480041503906,0.496,16767577.0,4.96,-0.4363300323486328,4.96,16014674.0,
0.1245,10.0,0.498,0.0018218994140624999,0.498,3184.0,4.98,-0.4329803466796875,4.98,16020528.0,
0.125,10.0,0.5,0.0037662506103515623,0.5,6582.0,5.0,-0.4295333862304687,5.0,16026552.0,
0.1255,10.0,0.502,-0.0028638839721679688,0.502,16772211.0,5.02,-0.42621402740478515,5.02,16032353.0,
0.126,10.0,0.504,-0.003091621398925781,0.504,16771813.0,5.04,-0.422453498840332,5.04,16038925.0,
0.1265,10.0,0.506,-0.0075319290161132806,0.506,16764053.0,5.06,-0.41914787292480465,5.06,16044702.0,
0.127,10.0,0.508,-0.01315326690673828,0.508,16754229.0,5.08,-0.4153238296508789,5.08,16051385.0,
0.1275,10.0,0.51,-0.017482566833496093,0.51,16746663.0,5.1,-0.4117097854614258,5.1,16057701.0,
0.128,10.0,0.512,-0.008110427856445312,0.512,16763042.0,5.12,-0.40863990783691406,5.12,16063066.0,
0.1285,10.0,0.514,0.0008188247680664063,0.514,1431.0,5.14,-0.4067682266235351,5.14,16066337.0,
0.129,10.0,0.516,0.004032325744628906,0.516,7047.0,5.16,-0.40765914916992185,5.16,16064780.0,
0.1295,10.0,0.518,0.00024890899658203125,0.518,435.0,5.18,-0.40963897705078123,5.18,16061320.0,
0.13,10.0,0.52,-0.0035602569580078123,0.52,16770994.0,5.2,-0.41192951202392575,5.2,16057317.0,
0.1305,10.0,0.522,-0.0047206878662109375,0.522,16768966.0,5.22,-0.4139253616333008,5.22,16053829.0,
0.131,10.0,0.524,-0.01174335479736328,0.524,16756693.0,5.24,-0.4151853561401367,5.24,16051627.0,
0.1315,10.0,0.526,-0.01609039306640625,0.526,16749096.0,5.26,-0.41540679931640623,5.26,16051240.0,
0.132,10.0,0.528,-0.012261772155761718,0.528,16755787.0,5.28,-0.4146120071411133,5.28,16052629.0,
0.1325,10.0,0.53,-0.000787353515625,0.53,16775840.0,5.3,-0.4135517120361328,5.3,16054482.0,
0.133,10.0,0.532,0.004359626770019531,0.532,7619.0,5.32,-0.4115753173828125,5.32,16057936.0,
0.1335,10.0,0.534,0.002153778076171875,0.534,3764.0,5.34,-0.4088893890380859,5.34,16062630.0,
0.134,10.0,0.536,-0.0013978958129882812,0.536,16774773.0,5.36,-0.4062623977661133,5.36,16067221.0,
0.1345,10.0,0.538,-0.0028581619262695312,0.538,16772221.0,5.38,-0.40413837432861327,5.38,16070933.0,
0.135,10.0,0.54,-0.008057212829589844,0.54,16763135.0,5.4,-0.40221233367919923,5.4,16074299.0,
0.1355,10.0,0.542,-0.01398639678955078,0.542,16752773.0,5.42,-0.40113086700439454,5.42,16076189.0,
0.136,10.0,0.544,-0.014679908752441406,0.544,16751561.0,5.44,-0.3998897552490234,5.44,16078358.0,
0.1365,10.0,0.546,-0.0019924163818359373,0.546,16773734.0,5.46,-0.398997688293457,5.46,16079917.0,
0.137,10.0,0.548,0.006663894653320312,0.548,11646.0,5.48,-0.3979825973510742,5.48,16081691.0,
0.1375,10.0,0.55,0.006569480895996093,0.55,11481.0,5.5,-0.3964874267578125,5.5,16084304.0,
0.138,10.0,0.552,0.0019437789916992186,0.552,3397.0,5.52,-0.39490528106689454,5.52,16087069.0,
0.1385,10.0,0.554,0.003751373291015625,0.554,6556.0,5.54,-0.392999267578125,5.54,16090400.0,
0.139,10.0,0.556,9.384155273437499e-05,0.556,164.0,5.56,-0.3908048629760742,5.56,16094235.0,
0.1395,10.0,0.558,-0.010823822021484375,0.558,16758300.0,5.58,-0.3884576797485351,5.58,16098337.0,
0.14,10.0,0.56,-0.015521621704101561,0.56,16750090.0,5.6,-0.3858003616333008,5.6,16102981.0,
0.1405,10.0,0.562,-0.006103134155273437,0.562,16766550.0,5.62,-0.38321971893310547,5.62,16107491.0,
0.141,10.0,0.564,0.0017200469970703124,0.564,3006.0,5.64,-0.3802150726318359,5.64,16112742.0,
0.1415,10.0,0.566,0.005141830444335937,0.566,8986.0,5.66,-0.3773477554321289,5.66,16117753.0,
0.142,10.0,0.568,0.0006305694580078124,0.568,1102.0,5.68,-0.3743133544921875,5.68,16123056.0,
0.1425,10.0,0.57,-0.0022476196289062497,0.57,16773288.0,5.7,-0.3713991165161133,5.7,16128149.0,
0.143,10.0,0.572,-0.002895355224609375,0.572,16772156.0,5.72,-0.3684019088745117,5.72,16133387.0,
0.1435,10.0,0.574,-0.0085968017578125,0.574,16762192.0,5.74,-0.36537952423095704,5.74,16138669.0,
0.144,10.0,0.576,-0.01598224639892578,0.576,16749285.0,5.76,-0.362226676940918,5.76,16144179.0,
0.1445,10.0,0.578,-0.0119110107421875,0.578,16756400.0,5.78,-0.3604459762573242,5.78,16147291.0,
0.145,10.0,0.58,0.007276725769042969,0.58,12717.0,5.8,-0.3609964370727539,5.8,16146329.0,
0.1455,10.0,0.582,0.012793922424316406,0.582,22359.0,5.82,-0.3630191802978516,5.82,16142794.0,
0.146,10.0,0.584,0.004562759399414062,0.584,7974.0,5.84,-0.36575832366943356,5.84,16138007.0,
0.1465,10.0,0.586,-0.0005258560180664062,0.586,16776297.0,5.86,-0.36768035888671874,5.86,16134648.0,
0.147,10.0,0.588,-0.0019615173339843747,0.588,16773788.0,5.88,-0.3693878173828125,5.88,16131664.0,
0.1475,10.0,0.59,-0.008782768249511718,0.59,16761867.0,5.9,-0.37018890380859376,5.9,16130264.0,
0.148,10.0,0.592,-0.013120651245117188,0.592,16754286.0,5.92,-0.3705144882202148,5.92,16129695.0,
0.1485,10.0,0.594,-0.015954208374023438,0.594,16749334.0,5.94,-0.36983070373535154,5.94,16130890.0,
0.149,10.0,0.596,-0.0034824371337890624,0.596,16771130.0,5.96,-0.36887226104736326,5.96,16132565.0,
0.1495,10.0,0.598,0.004113578796386718,0.598,7189.0,5.98,-0.36697998046874997,5.98,16135872.0,
0.15,10.0,0.6,0.004558753967285156,0.6,7967.0,6.0,-0.36481876373291017,6.0,16139649.0,
0.1505,10.0,0.602,-0.0007593154907226562,0.602,16775889.0,6.02,-0.36333560943603516,6.02,16142241.0,
0.151,10.0,0.604,-0.0025108337402343747,0.604,16772828.0,6.04,-0.36168651580810546,6.04,16145123.0,
0.1515,10.0,0.606,-0.0072269439697265625,0.606,16764586.0,6.06,-0.3608556747436523,6.06,16146575.0,
0.152,10.0,0.608,-0.011984825134277344,0.608,16756271.0,6.08,-0.3599086761474609,6.08,16148230.0,
0.1525,10.0,0.61,-0.017504310607910155,0.61,16746625.0,6.1,-0.3593284606933594,6.1,16149244.0,
0.153,10.0,0.612,-0.007304191589355469,0.612,16764451.0,6.12,-0.35887699127197265,6.12,16150033.0,
0.1535,10.0,0.614,0.0013360977172851562,0.614,2335.0,6.14,-0.35780696868896483,6.14,16151903.0,
0.154,10.0,0.616,0.005402183532714843,0.616,9441.0,6.16,-0.35711917877197263,6.16,16153105.0,
0.1545,10.0,0.618,-0.0006963729858398437,0.618,16775999.0,6.18,-0.3554105758666992,6.18,16156091.0,
0.155,10.0,0.62,-0.00361175537109375,0.62,16770904.0,6.2,-0.3537752151489258,6.2,16158949.0,
0.1555,10.0,0.622,-0.0044265747070312495,0.622,16769480.0,6.22,-0.35170726776123046,6.22,16162563.0,
0.156,10.0,0.624,-0.011484146118164062,0.624,16757146.0,6.24,-0.34940528869628906,6.24,16166586.0,
0.1565,10.0,0.626,-0.016516685485839844,0.626,16748351.0,6.26,-0.34694766998291016,6.26,16170881.0,
0.157,10.0,0.628,-0.011753082275390625,0.628,16756676.0,6.28,-0.34472980499267575,6.28,16174757.0,
0.1575,10.0,0.63,-0.0008869171142578125,0.63,16775666.0,6.3,-0.34218807220458985,6.3,16179199.0,
0.158,10.0,0.632,0.005272293090820312,0.632,9214.0,6.32,-0.3397224426269531,6.32,16183508.0,
0.1585,10.0,0.634,0.001897430419921875,0.634,3316.0,6.34,-0.3372344970703125,6.34,16187856.0,
0.159,10.0,0.636,-0.0014768600463867187,0.636,16774635.0,6.36,-0.3343929290771484,6.36,16192822.0,
0.1595,10.0,0.638,-0.003508758544921875,0.638,16771084.0,6.38,-0.3317768096923828,6.38,16197394.0,
0.16,10.0,0.64,-0.008965301513671874,0.64,16761548.0,6.4,-0.32975292205810547,6.4,16200931.0,
0.1605,10.0,0.642,-0.014356040954589843,0.642,16752127.0,6.42,-0.32958526611328126,6.42,16201224.0,
0.161,10.0,0.644,-0.015210914611816406,0.644,16750633.0,6.44,-0.331340217590332,6.44,16198157.0,
0.1615,10.0,0.646,-0.004113006591796875,0.646,16770028.0,6.46,-0.3343053817749023,6.46,16192975.0,
0.162,10.0,0.648,0.00397796630859375,0.648,6952.0,6.48,-0.3370920181274414,6.48,16188105.0,
0.1625,10.0,0.65,0.0035636901855468747,0.65,6228.0,6.5,-0.33969726562499997,6.5,16183552.0,
0.163,10.0,0.652,-0.0012033462524414062,0.652,16775113.0,6.52,-0.341594123840332,6.52,16180237.0,
0.1635,10.0,0.654,-0.00305328369140625,0.654,16771880.0,6.54,-0.34295082092285156,6.54,16177866.0,
0.164,10.0,0.656,-0.007155990600585937,0.656,16764710.0,6.56,-0.34311676025390625,6.56,16177576.0,
0.1645,10.0,0.658,-0.011876106262207031,0.658,16756461.0,6.58,-0.34261608123779297,6.58,16178451.0,
0.165,10.0,0.66,-0.015874671936035156,0.66,16749473.0,6.6,-0.3410064697265625,6.6,16181264.0,
0.1655,10.0,0.662,-0.006844139099121093,0.662,16765255.0,6.62,-0.33919429779052734,6.62,16184431.0,
0.166,10.0,0.664,0.0014820098876953125,0.664,2590.0,6.64,-0.33761844635009763,6.64,16187185.0,
0.1665,10.0,0.666,0.005205345153808594,0.666,9097.0,6.66,-0.3365427017211914,6.66,16189065.0,
0.167,10.0,0.668,0.001302337646484375,0.668,2276.0,6.68,-0.33594303131103515,6.68,16190113.0,
0.1675,10.0,0.67,-0.0022733688354492185,0.67,16773243.0,6.7,-0.3353227615356445,6.7,16191197.0,
0.168,10.0,0.672,-0.003709602355957031,0.672,16770733.0,6.72,-0.3348546981811523,6.72,16192015.0,
0.1685,10.0,0.674,-0.011115646362304688,0.674,16757790.0,6.74,-0.3346813201904297,6.74,16192318.0,
0.169,10.0,0.676,-0.015443229675292968,0.676,16750227.0,6.76,-0.3342121124267578,6.76,16193138.0,
0.1695,10.0,0.678,-0.010288810729980469,0.678,16759235.0,6.78,-0.3335975646972656,6.78,16194212.0,
0.17,10.0,0.68,0.0004657745361328125,0.68,814.0,6.8,-0.33281822204589845,6.8,16195574.0,
0.1705,10.0,0.682,0.005823898315429688,0.682,10178.0,6.82,-0.3315410614013672,6.82,16197806.0,
0.171,10.0,0.684,0.0030298233032226562,0.684,5295.0,6.84,-0.33033885955810544,6.84,16199907.0,
0.1715,10.0,0.686,-0.0009263992309570312,0.686,16775597.0,6.86,-0.3287212371826172,6.86,16202734.0,
0.172,10.0,0.688,-0.002288818359375,0.688,16773216.0,6.88,-0.3272346496582031,6.88,16205332.0,
0.1725,10.0,0.69,-0.008190536499023437,0.69,16762902.0,6.9,-0.3252513885498047,6.9,16208798.0,
0.173,10.0,0.692,-0.012417984008789061,0.692,16755514.0,6.92,-0.32335338592529295,6.92,16212115.0,
0.1735,10.0,0.694,-0.014050483703613281,0.694,16752661.0,6.94,-0.32123737335205077,6.94,16215813.0,
0.174,10.0,0.696,-0.002432441711425781,0.696,16772965.0,6.96,-0.3188919067382812,6.96,16219912.0,
0.1745,10.0,0.698,0.005287742614746093,0.698,9241.0,6.98,-0.31659164428710934,6.98,16223932.0,
0.175,10.0,0.7,0.005218505859375,0.7,9120.0,7.0,-0.31421241760253904,7.0,16228090.0,
0.1755,10.0,0.702,0.00035762786865234375,0.702,625.0,7.02,-0.31267719268798827,7.02,16230773.0,
0.176,10.0,0.704,-0.00040283203125,0.704,16776512.0,7.04,-0.3126777648925781,7.04,16230772.0,
0.1765,10.0,0.706,-0.004804801940917969,0.706,16768819.0,7.06,-0.3147926330566406,7.06,16227076.0,
0.177,10.0,0.708,-0.01131134033203125,0.708,16757448.0,7.08,-0.31787853240966796,7.08,16221683.0,
0.1775,10.0,0.71,-0.014875602722167968,0.71,16751219.0,7.1,-0.32109718322753905,7.1,16216058.0,
0.178,10.0,0.712,-0.00449066162109375,0.712,16769368.0,7.12,-0.324140739440918,7.12,16210739.0,
0.1785,10.0,0.714,0.0031059265136718747,0.714,5428.0,7.14,-0.3262796401977539,7.14,16207001.0,
0.179,10.0,0.716,0.008463478088378907,0.716,14791.0,7.16,-0.32804031372070314,7.16,16203924.0,
0.1795,10.0,0.718,0.0012926101684570311,0.718,2259.0,7.18,-0.3288991928100586,7.18,16202423.0,
0.18,10.0,0.72,-0.0004423141479492187,0.72,16776443.0,7.2,-0.3288591384887695,7.2,16202493.0,
0.1805,10.0,0.722,-0.0014551162719726562,0.722,16774673.0,7.22,-0.3281982421875,7.22,16203648.0,
0.181,10.0,0.724,-0.009790420532226562,0.724,16760106.0,7.24,-0.32697372436523436,7.24,16205788.0,
0.1815,10.0,0.726,-0.012285232543945312,0.726,16755746.0,7.26,-0.32599353790283203,7.26,16207501.0,
0.182,10.0,0.728,-0.008879470825195312,0.728,16761698.0,7.28,-0.32535381317138673,7.28,16208619.0,
0.1825,10.0,0.73,0.0028181076049804688,0.73,4925.0,7.3,-0.32543392181396485,7.3,16208479.0,
0.183,10.0,0.732,0.007732200622558593,0.732,13513.0,7.32,-0.3259145736694336,7.32,16207639.0,
0.1835,10.0,0.734,0.004821395874023437,0.734,8426.0,7.34,-0.32643985748291016,7.34,16206721.0,
0.184,10.0,0.736,0.0015077590942382812,0.736,2635.0,7.36,-0.3271064758300781,7.36,16205556.0,
0.1845,10.0,0.738,0.0019712448120117188,0.738,3445.0,7.38,-0.32760944366455075,7.38,16204677.0,
0.185,10.0,0.74,-0.005190467834472656,0.74,16768145.0,7.4,-0.32752132415771484,7.4,16204831.0,
0.1855,10.0,0.742,-0.010386657714843749,0.742,16759064.0,7.42,-0.32754878997802733,7.42,16204783.0,
0.186,10.0,0.744,-0.010617828369140625,0.744,16758660.0,7.44,-0.32692394256591795,7.44,16205875.0,
0.1865,10.0,0.746,0.0016880035400390625,0.746,2950.0,7.46,-0.3261892318725586,7.46,16207159.0,
0.187,10.0,0.748,0.008136749267578125,0.748,14220.0,7.48,-0.3250539779663086,7.48,16209143.0,
0.1875,10.0,0.75,0.008445167541503906,0.75,14759.0,7.5,-0.32405662536621094,7.5,16210886.0,
0.188,10.0,0.752,0.003725624084472656,0.752,6511.0,7.52,-0.32265186309814453,7.52,16213341.0,
0.1885,10.0,0.754,0.0026699066162109374,0.754,4666.0,7.54,-0.3213369369506836,7.54,16215639.0,
0.189,10.0,0.756,-0.0025617599487304686,0.756,16772739.0,7.56,-0.31982059478759767,7.56,16218289.0,
0.1895,10.0,0.758,-0.008591651916503906,0.758,16762201.0,7.58,-0.31830482482910155,7.58,16220938.0,
0.19,10.0,0.76,-0.012158203125,0.76,16755968.0,7.6,-0.31677818298339844,7.6,16223606.0,
0.1905,10.0,0.762,-0.0023900985717773436,0.762,16773039.0,7.62,-0.31624603271484375,7.62,16224536.0,
0.191,10.0,0.764,0.005925178527832031,0.764,10355.0,7.64,-0.31746425628662106,7.64,16222407.0,
0.1915,10.0,0.766,0.00897216796875,0.766,15680.0,7.66,-0.3210262298583984,7.66,16216182.0,
0.192,10.0,0.768,0.0015243530273437499,0.768,2664.0,7.68,-0.3258201599121094,7.68,16207804.0,
0.1925,10.0,0.77,-0.0002964019775390625,0.77,16776698.0,7.7,-0.3304258346557617,7.7,16199755.0,
0.193,10.0,0.772,-0.0019317626953125,0.772,16773840.0,7.72,-0.3345663070678711,7.72,16192519.0,
0.1935,10.0,0.774,-0.008682632446289062,0.774,16762042.0,7.74,-0.3382129669189453,7.74,16186146.0,
0.194,10.0,0.776,-0.0142364501953125,0.776,16752336.0,7.76,-0.3408966064453125,7.76,16181456.0,
0.1945,10.0,0.778,-0.009625625610351561,0.778,16760394.0,7.78,-0.3427270889282226,7.78,16178257.0,
0.195,10.0,0.78,0.0017154693603515625,0.78,2998.0,7.8,-0.34368438720703126,7.8,16176584.0,
0.1955,10.0,0.782,0.007970809936523438,0.782,13930.0,7.82,-0.34371986389160153,7.82,16176522.0,
0.196,10.0,0.784,0.004257774353027343,0.784,7441.0,7.84,-0.3435195922851562,7.84,16176872.0,
0.1965,10.0,0.786,0.0005893707275390625,0.786,1030.0,7.86,-0.343351936340332,7.86,16177165.0,
0.197,10.0,0.788,-0.0011564254760742187,0.788,16775195.0,7.88,-0.3438566207885742,7.88,16176283.0,
0.1975,10.0,0.79,-0.00752105712890625,0.79,16764072.0,7.9,-0.34482364654541015,7.9,16174593.0,
0.198,10.0,0.792,-0.012388801574707032,0.792,16755565.0,7.92,-0.3463119506835937,7.92,16171992.0,
0.1985,10.0,0.794,-0.011980819702148437,0.794,16756278.0,7.94,-0.34804515838623046,7.94,16168963.0,
0.199,10.0,0.796,-0.000748443603515625,0.796,16775908.0,7.96,-0.3495380401611328,7.96,16166354.0,
0.1995,10.0,0.798,0.007674980163574218,0.798,13413.0,7.98,-0.35070018768310546,7.98,16164323.0,
0.2,10.0,0.8,0.007098197937011719,0.8,12405.0,8.0,-0.35131187438964845,8.0,16163254.0,
0.2005,10.0,0.802,0.0018087387084960937,0.802,3161.0,8.02,-0.3520139694213867,8.02,16162027.0,
0.201,10.0,0.804,-0.00018253326416015626,0.804,16776897.0,8.04,-0.35191497802734373,8.04,16162200.0,
0.2015,10.0,0.806,-0.004730987548828125,0.806,16768948.0,8.06,-0.351698112487793,8.06,16162579.0,
0.202,10.0,0.808,-0.010486793518066405,0.808,16758889.0,8.08,-0.35154018402099607,8.08,16162855.0,
0.2025,10.0,0.81,-0.013825035095214844,0.81,16753055.0,8.1,-0.3505279541015625,8.1,16164624.0,
0.203,10.0,0.812,-0.003570556640625,0.812,16770976.0,8.12,-0.34989967346191403,8.12,16165722.0,
0.2035,10.0,0.814,0.005002784729003906,0.814,8743.0,8.14,-0.3491649627685547,8.14,16167006.0,
0.204,10.0,0.816,0.008608245849609375,0.816,15044.0,8.16,-0.3480216979980469,8.16,16169004.0,
0.2045,10.0,0.818,0.0028781890869140625,0.818,5030.0,8.18,-0.34717369079589844,8.18,16170486.0,
0.205,10.0,0.82,-0.00038051605224609375,0.82,16776551.0,8.2,-0.34621238708496094,8.2,16172166.0,
0.2055,10.0,0.822,-0.0011564254760742187,0.822,16775195.0,8.22,-0.34612083435058594,8.22,16172326.0,
0.206,10.0,0.824,-0.008203125,0.824,16762880.0,8.24,-0.3489154815673828,8.24,16167442.0,
0.2065,10.0,0.826,-0.013018226623535157,0.826,16754465.0,8.26,-0.3542804718017578,8.26,16158066.0,
0.207,10.0,0.828,-0.007305908203124999,0.828,16764448.0,8.28,-0.3610977172851562,8.28,16146152.0,
0.2075,10.0,0.83,0.004391670227050781,0.83,7675.0,8.3,-0.3679172515869141,8.3,16134234.0,
0.208,10.0,0.832,0.00878162384033203,0.832,15347.0,8.32,-0.3738687515258789,8.32,16123833.0,
0.2085,10.0,0.834,0.006260490417480468,0.834,10941.0,8.34,-0.3791290283203125,8.34,16114640.0,
0.209,10.0,0.836,0.002061653137207031,0.836,3603.0,8.36,-0.3837730407714844,8.36,16106524.0,
0.2095,10.0,0.838,0.0017698287963867187,0.838,3093.0,8.38,-0.38678112030029294,8.38,16101267.0,
0.21,10.0,0.84,-0.004660606384277344,0.84,16769071.0,8.4,-0.3893743515014648,8.4,16096735.0,
0.2105,10.0,0.842,-0.009254264831542968,0.842,16761043.0,8.42,-0.39060287475585936,8.42,16094588.0,
0.211,10.0,0.844,-0.009348678588867187,0.844,16760878.0,8.44,-0.3918537139892578,8.44,16092402.0,
0.2115,10.0,0.846,0.0026350021362304688,0.846,4605.0,8.46,-0.3932939529418945,8.46,16089885.0,
0.212,10.0,0.848,0.010640716552734375,0.848,18596.0,8.48,-0.39473419189453124,8.48,16087368.0,
0.2125,10.0,0.85,0.0098052978515625,0.85,17136.0,8.5,-0.39682559967041015,8.5,16083713.0,
0.213,10.0,0.852,0.004218864440917969,0.852,7373.0,8.52,-0.3993152618408203,8.52,16079362.0,
0.2135,10.0,0.854,0.004040336608886718,0.854,7061.0,8.54,-0.4016183853149414,8.54,16075337.0,
0.214,10.0,0.856,-0.0008966445922851562,0.856,16775649.0,8.56,-0.40387001037597653,8.56,16071402.0,
0.2145,10.0,0.858,-0.005861091613769531,0.858,16766973.0,8.58,-0.4057044982910156,8.58,16068196.0,
0.215,10.0,0.86,-0.008295249938964843,0.86,16762719.0,8.6,-0.4070714950561523,8.6,16065807.0,
0.2155,10.0,0.862,0.003252410888671875,0.862,5684.0,8.62,-0.4083332061767578,8.62,16063602.0,
0.216,10.0,0.864,0.01229267120361328,0.864,21483.0,8.64,-0.40915145874023434,8.64,16062172.0,
0.2165,10.0,0.866,0.017629623413085938,0.866,30810.0,8.66,-0.4094581604003906,8.66,16061636.0,
0.217,10.0,0.868,0.014356040954589843,0.868,25089.0,8.68,-0.40952110290527344,8.68,16061526.0,
0.2175,10.0,0.87,0.01104583740234375,0.87,19304.0,8.7,-0.4092561721801758,8.7,16061989.0,
0.218,10.0,0.872,0.008040046691894532,0.872,14051.0,8.72,-0.40919837951660154,8.72,16062090.0,
0.2185,10.0,0.874,0.00255889892578125,0.874,4472.0,8.74,-0.4086799621582031,8.74,16062996.0,
0.219,10.0,0.876,-0.00196380615234375,0.876,16773784.0,8.76,-0.4085826873779297,8.76,16063166.0,
0.2195,10.0,0.878,0.002498817443847656,0.878,4367.0,8.78,-0.40761165618896483,8.78,16064863.0,
0.22,10.0,0.88,0.012728691101074219,0.88,22245.0,8.8,-0.40704917907714844,8.8,16065846.0,
0.2205,10.0,0.882,0.016521835327148435,0.882,28874.0,8.82,-0.40645694732666016,8.82,16066881.0,
0.221,10.0,0.884,0.01150360107421875,0.884,20104.0,8.84,-0.40734386444091797,8.84,16065331.0,
0.2215,10.0,0.886,0.0030515670776367185,0.886,5333.0,8.86,-0.4107519149780273,8.86,16059375.0,
0.222,10.0,0.888,-0.0023529052734375,0.888,16773104.0,8.88,-0.416766357421875,8.88,16048864.0,
0.2225,10.0,0.89,-0.011890411376953125,0.89,16756436.0,8.9,-0.42373695373535153,8.9,16036682.0,
0.223,10.0,0.892,-0.018417549133300782,0.892,16745029.0,8.92,-0.43068752288818357,8.92,16024535.0,
0.2235,10.0,0.894,-0.018069076538085937,0.894,16745638.0,8.94,-0.4369068145751953,8.94,16013666.0,
0.224,10.0,0.896,-0.0055789947509765625,0.896,16767466.0,8.96,-0.44220600128173826,8.96,16004405.0,
0.2245,10.0,0.898,0.005310630798339843,0.898,9281.0,8.98,-0.4464597702026367,8.98,15996971.0,
0.225,10.0,0.9,0.004772186279296875,0.9,8340.0,9.0,-0.4496938705444336,9.0,15991319.0,
0.2255,10.0,0.902,7.381439208984374e-05,0.902,129.0,9.02,-0.4521446228027344,9.02,15987036.0,
0.226,10.0,0.904,0.0002849578857421875,0.904,498.0,9.04,-0.4540678024291992,9.04,15983675.0,
0.2265,10.0,0.906,-0.004027175903320313,0.906,16770178.0,9.06,-0.45497760772705076,9.06,15982085.0,
0.227,10.0,0.908,-0.008490943908691406,0.908,16762377.0,9.08,-0.45655975341796873,9.08,15979320.0,
0.2275,10.0,0.91,-0.011104202270507813,0.91,16757810.0,9.1,-0.45857734680175777,9.1,15975794.0,
0.228,10.0,0.912,-0.002340888977050781,0.912,16773125.0,9.12,-0.46112537384033203,9.12,15971341.0,
0.2285,10.0,0.914,0.005188751220703125,0.914,9068.0,9.14,-0.4633306503295898,9.14,15967487.0,
0.229,10.0,0.916,0.00871295928955078,0.916,15227.0,9.16,-0.46607494354248047,9.16,15962691.0,
0.2295,10.0,0.918,0.0033920288085937497,0.918,5928.0,9.18,-0.46812458038330074,9.18,15959109.0,
0.23,10.0,0.92,0.0023311614990234376,0.92,4074.0,9.2,-0.4699230194091797,9.2,15955966.0,
0.2305,10.0,0.922,-0.0011358261108398438,0.922,16775231.0,9.22,-0.47086029052734374,9.22,15954328.0,
0.231,10.0,0.924,-0.007302474975585937,0.924,16764454.0,9.24,-0.4714851379394531,9.24,15953236.0,
0.2315,10.0,0.926,-0.011724472045898438,0.926,16756726.0,9.26,-0.47163848876953124,9.26,15952968.0,
0.232,10.0,0.928,-0.006017875671386719,0.928,16766699.0,9.28,-0.47159042358398434,9.28,15953052.0,
